Start time: 1725078074
MPI Initialized         : MPI_THREAD_FUNNELED
Copyright (c) 2016
Lawrence Livermore National Security, LLC
All Rights Reserved
Quicksilver Version     : 2023-Aug-18-15:12:10
Quicksilver Git Hash    : eb68bb8d6fc53de1f65011d4e79ff2ed0dd60f3b
MPI Version             : 3.1
Number of MPI ranks     : 4096
Number of OpenMP Threads: 3
Number of OpenMP CPUs   : 3

Simulation:
   dt: 2e-09
   fMax: 0.1
   inputFile: /opt/quicksilver/Examples/CORAL2_Benchmark/Problem1/Coral2_P1.inp
   energySpectrum: 
   boundaryCondition: reflect
   loadBalance: 0
   cycleTimers: 0
   debugThreads: 0
   lx: 256
   ly: 128
   lz: 128
   nParticles: 1342117280
   batchSize: 0
   nBatches: 10
   nSteps: 100
   nx: 256
   ny: 128
   nz: 128
   seed: 1029384756
   xDom: 16
   yDom: 16
   zDom: 16
   eMax: 20
   eMin: 1e-09
   nGroups: 230
   lowWeightCutoff: 0.001
   bTally: 1
   fTally: 1
   cTally: 1
   coralBenchmark: 1
   crossSectionsOut:

Geometry:
   material: sourceMaterial
   shape: brick
   xMax: 10000
   xMin: 0
   yMax: 10000
   yMin: 0
   zMax: 10000
   zMin: 0

Material:
   name: sourceMaterial
   mass: 12.011
   nIsotopes: 20
   nReactions: 9
   sourceRate: 1e+10
   totalCrossSection: 1.5
   absorptionCrossSection: flat
   fissionCrossSection: flat
   scatteringCrossSection: flat
   absorptionCrossSectionRatio: 0.04
   fissionCrossSectionRatio: 0.05
   scatteringCrossSectionRatio: 1

CrossSection:
   name: flat
   A: 0
   B: 0
   C: 0
   D: 0
   E: 1
   nuBar: 1.6
Building partition 0
done building
Building MC_Domain 0
Finished initMesh
cycle           start       source           rr        split       absorb      scatter      fission      produce      collisn       escape       census      num_seg   scalar_flux      cycleInit  cycleTracking  cycleFinalize
      19   1232643768    130023424     20543572            0    437864524  10946169327    547309230    875692667  11931343081            0   1232642533  25095446350  4.845977e+09   2.741400e-02   3.252305e+00   2.300000e-03
      20   1232642533    130023424     20554452            0    437760319  10944234229    547180723    875494405  11929175271            0   1232664868  25090797151  4.932231e+09   2.645600e-02   3.281718e+00   1.957000e-03
      21   1232664868    130023424     20579615            0    437677660  10942112569    547109451    875375177  11926899680            0   1232696743  25086627206  5.011352e+09   2.584400e-02   3.288082e+00   2.109000e-03
      22   1232696743    130023424     20602446            0    437608252  10940647991    547062661    875300503  11925318904            0   1232747311  25083372279  5.084119e+09   2.601800e-02   3.279562e+00   2.364000e-03
      23   1232747311    130023424     20651070            0    437547019  10938851229    546969318    875146710  11923367566            0   1232750038  25079527385  5.150873e+09   2.737500e-02   3.310894e+00   2.580000e-03
      24   1232750038    130023424     20661366            0    437501556  10937410114    546888263    875027885  11921799933            0   1232750162  25076401818  5.211932e+09   2.554400e-02   3.275052e+00   2.819000e-03
      25   1232750162    130023424     20653036            0    437454251  10936278600    546801872    874886872  11920534723            0   1232751299  25073860755  5.268094e+09   2.646300e-02   3.291883e+00   2.254000e-03
      26   1232751299    130023424     20657286            0    437410487  10934686253    546700797    874729992  11918797537            0   1232736145  25070274504  5.319470e+09   2.544200e-02   3.278997e+00   2.015000e-03
      27   1232736145    130023424     20639747            0    437386774  10933592624    546642897    874640369  11917622295            0   1232730520  25067929775  5.366616e+09   2.582400e-02   3.282050e+00   2.323000e-03
      28   1232730520    130023424     20633400            0    437292194  10932619904    546611566    874580290  11916523664            0   1232797074  25066102575  5.409891e+09   2.528800e-02   3.318882e+00   2.624000e-03
      29   1232797074    130023424     20702601            0    437238491  10931927461    546602755    874555590  11915768707            0   1232832241  25064365169  5.449781e+09   2.604000e-02   3.272857e+00   2.493000e-03
      30   1232832241    130023424     20740944            0    437219508  10931019274    546582294    874520848  11914821076            0   1232833767  25062620208  5.486486e+09   2.728000e-02   3.290328e+00   3.680000e-03
      31   1232833767    130023424     20729607            0    437209091  10930439258    546507867    874417215  11914156216            0   1232827841  25061035519  5.520231e+09   3.156700e-02   3.304838e+00   2.384000e-03
      32   1232827841    130023424     20735200            0    437172657  10929304460    546477546    874367440  11912954663            0   1232833302  25058814444  5.551017e+09   2.594900e-02   3.288422e+00   2.318000e-03
      33   1232833302    130023424     20730405            0    437159163  10928767924    546459850    874333345  11912386937            0   1232840653  25057534033  5.579369e+09   2.579000e-02   3.336138e+00   2.195000e-03
      34   1232840653    130023424     20747926            0    437127443  10928175021    546404255    874256602  11911706719            0   1232841055  25056249416  5.605443e+09   2.578400e-02   3.308371e+00   2.299000e-03
      35   1232841055    130023424     20744560            0    437105355  10927244792    546344820    874126441  11910694967            0   1232796185  25054260022  5.629246e+09   2.587100e-02   3.266033e+00   2.429000e-03
      36   1232796185    130023424     20698101            0    437079463  10927080418    546356493    874172967  11910516374            0   1232858519  25053804695  5.650995e+09   2.520100e-02   3.301820e+00   2.348000e-03
      37   1232858519    130023424     20765108            0    437048262  10926370161    546323752    874096379  11909742175            0   1232841200  25052474686  5.671225e+09   2.580500e-02   3.316567e+00   2.340000e-03
      38   1232841200    130023424     20745116            0    437071085  10925859634    546311810    874093804  11909242529            0   1232830417  25051301509  5.689667e+09   2.745100e-02   3.279295e+00   1.270000e-03
      39   1232830417    130023424     20738413            0    436997250  10925857333    546263780    874053457  11909118363            0   1232907855  25050973643  5.706689e+09   2.621300e-02   3.283016e+00   2.429000e-03
      40   1232907855    130023424     20811064            0    436987390  10925159322    546220941    873952583  11908367653            0   1232864467  25049454768  5.722422e+09   2.821600e-02   3.251173e+00   1.683000e-03
      41   1232864467    130023424     20778446            0    436960100  10924937576    546255308    874013690  11908152984            0   1232907727  25049169017  5.737017e+09   2.594100e-02   3.287875e+00   1.977000e-03
      42   1232907727    130023424     20814142            0    436985696  10924036309    546187997    873910391  11907210002            0   1232853707  25047547513  5.750178e+09   2.575500e-02   3.259764e+00   1.703000e-03
      43   1232853707    130023424     20766497            0    436937355  10923778534    546154096    873831516  11906869985            0   1232850699  25046554332  5.762120e+09   2.551100e-02   3.307110e+00   1.733000e-03
      44   1232850699    130023424     20762453            0    436946620  10923256018    546185344    873886800  11906387982            0   1232866506  25045717084  5.773150e+09   2.586500e-02   3.330825e+00   1.775000e-03
      45   1232866506    130023424     20772854            0    436920914  10923451661    546206005    873948467  11906578580            0   1232938624  25046045152  5.783519e+09   2.588500e-02   3.301467e+00   1.738000e-03
      46   1232938624    130023424     20828510            0    436944963  10922765167    546125191    873800125  11905835321            0   1232863509  25044612100  5.793141e+09   2.593200e-02   3.286297e+00   2.032000e-03
      47   1232863509    130023424     20773315            0    436892695  10922725973    546106470    873763046  11905725138            0   1232877499  25043903493  5.801660e+09   2.586700e-02   3.389886e+00   2.295000e-03
      48   1232877499    130023424     20790628            0    436870375  10922451558    546162435    873863701  11905484368            0   1232941186  25043926328  5.809818e+09   2.603500e-02   3.439202e+00   1.860000e-03
      49   1232941186    130023424     20838343            0    436897056  10921975023    546093281    873752352  11904965360            0   1232888282  25042982488  5.817308e+09   2.593000e-02   3.533137e+00   1.731000e-03
      50   1232888282    130023424     20799317            0    436842937  10921848654    546068258    873711285  11904759849            0   1232912479  25042474236  5.824077e+09   2.571200e-02   3.290908e+00   1.641000e-03
      51   1232912479    130023424     20815419            0    436869126  10921297047    546047648    873678425  11904213821            0   1232882135  25041189953  5.830227e+09   2.645600e-02   3.288909e+00   2.142000e-03
      52   1232882135    130023424     20781197            0    436849010  10921443815    546073521    873714771  11904366346            0   1232916602  25041524297  5.836029e+09   2.582900e-02   3.278565e+00   2.036000e-03
      53   1232916602    130023424     20823096            0    436816156  10920824379    546023917    873641046  11903664452            0   1232917903  25040352560  5.841273e+09   2.806900e-02   3.275095e+00   2.201000e-03
      54   1232917903    130023424     20825620            0    436862771  10920630250    546041338    873686505  11903534359            0   1232898103  25039906308  5.846145e+09   2.581100e-02   3.312708e+00   4.193000e-03
      55   1232898103    130023424     20801372            0    436790400  10920740561    546027975    873625635  11903558936            0   1232927415  25040082581  5.850635e+09   2.576500e-02   3.291326e+00   1.935000e-03
      56   1232927415    130023424     20829341            0    436832761  10920517296    546000922    873607943  11903350979            0   1232895758  25039401990  5.854765e+09   2.606100e-02   3.252519e+00   2.244000e-03
      57   1232895758    130023424     20804028            0    436832161  10920286878    545999323    873610617  11903118362            0   1232894287  25039083046  5.858514e+09   2.542000e-02   3.253128e+00   1.807000e-03
      58   1232894287    130023424     20801073            0    436810658  10919939025    545982943    873558766  11902732626            0   1232881803  25038337319  5.861912e+09   2.606300e-02   3.287791e+00   1.740000e-03
      59   1232881803    130023424     20779169            0    436779266  10919930743    545950012    873516657  11902660021            0   1232913437  25038154412  5.864968e+09   2.713000e-02   3.263070e+00   2.068000e-03
      60   1232913437    130023424     20820548            0    436800473  10919650998    545996943    873591722  11902448414            0   1232910619  25037857056  5.867966e+09   2.652100e-02   3.288550e+00   2.135000e-03
      61   1232910619    130023424     20821644            0    436796794  10919599749    545974009    873565026  11902370552            0   1232906622  25037798435  5.870695e+09   2.547500e-02   3.282296e+00   1.743000e-03
      62   1232906622    130023424     20804128            0    436812740  10919719440    545956094    873524310  11902488274            0   1232881394  25037530216  5.873165e+09   2.603400e-02   3.286765e+00   1.796000e-03
      63   1232881394    130023424     20788682            0    436794865  10919281835    545978453    873555656  11902055153            0   1232898474  25036953625  5.875264e+09   2.705400e-02   3.290559e+00   1.737000e-03
      64   1232898474    130023424     20807490            0    436732904  10919334118    545941742    873511638  11902008764            0   1232951400  25036935988  5.877389e+09   2.637000e-02   3.233233e+00   1.674000e-03
      65   1232951400    130023424     20857504            0    436782876  10919207362    545946773    873525592  11901937011            0   1232913263  25036859459  5.879583e+09   2.564900e-02   3.259197e+00   1.689000e-03
      66   1232913263    130023424     20824233            0    436737633  10919106299    545947893    873510889  11901791825            0   1232937817  25036496264  5.881426e+09   2.587900e-02   3.252308e+00   1.768000e-03
      67   1232937817    130023424     20852151            0    436748196  10918813063    545931264    873502386  11901492523            0   1232932016  25035946761  5.883102e+09   2.688200e-02   3.280610e+00   2.217000e-03
      68   1232932016    130023424     20839171            0    436766147  10918674229    545909007    873471416  11901349383            0   1232912531  25035828756  5.884740e+09   2.610400e-02   3.273131e+00   1.590000e-03
      69   1232912531    130023424     20818605            0    436761562  10918877304    545910556    873441677  11901549422            0   1232886909  25035841491  5.886103e+09   2.602100e-02   3.235901e+00   1.225000e-03
      70   1232886909    130023424     20795381            0    436763113  10918635319    545946393    873521770  11901344825            0   1232927216  25035567689  5.887219e+09   2.501100e-02   3.306545e+00   1.525000e-03
      71   1232927216    130023424     20844423            0    436727395  10918410306    545892653    873458070  11901030354            0   1232944239  25035059987  5.888449e+09   2.640700e-02   3.309766e+00   1.961000e-03
      72   1232944239    130023424     20842430            0    436751305  10918611349    545948828    873525359  11901311482            0   1232950459  25035476409  5.889728e+09   2.609900e-02   3.288665e+00   1.782000e-03
      73   1232950459    130023424     20859042            0    436717229  10918493644    545893198    873434639  11901104071            0   1232939053  25034975994  5.890829e+09   2.594500e-02   3.316097e+00   1.337000e-03
      74   1232939053    130023424     20841332            0    436731874  10918015723    545897135    873443535  11900644732            0   1232935671  25034464177  5.891802e+09   2.572800e-02   3.334445e+00   2.318000e-03
      75   1232935671    130023424     20840621            0    436725582  10918194716    545887196    873418844  11900807494            0   1232924540  25034430607  5.892726e+09   2.553500e-02   3.242034e+00   1.617000e-03
      76   1232924540    130023424     20825894            0    436729138  10917397689    545850344    873350639  11899977171            0   1232893227  25033013385  5.893293e+09   2.587700e-02   3.319533e+00   2.128000e-03
      77   1232893227    130023424     20800192            0    436711789  10917906308    545906936    873461337  11900525033            0   1232959071  25034246214  5.894173e+09   2.603300e-02   3.262241e+00   1.605000e-03
      78   1232959071    130023424     20872568            0    436713661  10917945111    545899490    873446782  11900558262            0   1232943558  25034153325  5.895028e+09   2.612200e-02   3.299585e+00   1.923000e-03
      79   1232943558    130023424     20851919            0    436730085  10917825097    545898691    873421375  11900453873            0   1232907662  25033679386  5.895643e+09   2.565900e-02   3.269905e+00   1.730000e-03
      80   1232907662    130023424     20813136            0    436705509  10917804887    545860915    873381717  11900371311            0   1232933243  25033600940  5.896135e+09   2.594600e-02   3.324551e+00   2.137000e-03
      81   1232933243    130023424     20829951            0    436693679  10917865892    545853900    873373608  11900413471            0   1232952745  25033984140  5.896747e+09   2.564800e-02   3.271687e+00   1.077000e-03
      82   1232952745    130023424     20859355            0    436721547  10917435543    545886945    873423777  11900044035            0   1232932099  25033077020  5.897239e+09   2.605100e-02   3.345627e+00   1.635000e-03
      83   1232932099    130023424     20840021            0    436724227  10917805601    545860193    873365559  11900390021            0   1232896641  25033430692  5.897767e+09   2.581500e-02   3.330259e+00   1.833000e-03
      84   1232896641    130023424     20793399            0    436707225  10917507249    545901136    873439813  11900115610            0   1232958118  25033105346  5.898016e+09   2.586800e-02   3.283860e+00   1.615000e-03
      85   1232958118    130023424     20863494            0    436718787  10917784086    545891593    873427561  11900394466            0   1232935229  25033530178  5.898632e+09   2.533500e-02   3.297669e+00   1.969000e-03
      86   1232935229    130023424     20841889            0    436706059  10917603502    545901416    873466476  11900210977            0   1232975765  25033448088  5.899068e+09   2.592900e-02   3.313378e+00   1.585000e-03
      87   1232975765    130023424     20881646            0    436728095  10916965267    545810848    873306883  11899504210            0   1232885483  25032021358  5.899328e+09   2.527700e-02   3.323521e+00   1.645000e-03
      88   1232885483    130023424     20779095            0    436699717  10917530743    545867335    873401485  11900097795            0   1232964245  25033140092  5.899695e+09   2.615600e-02   3.521296e+00   1.418000e-03
      89   1232964245    130023424     20869277            0    436701362  10917058257    545869951    873380633  11899629570            0   1232927712  25032178433  5.899981e+09   2.569800e-02   3.451351e+00   2.027000e-03
      90   1232927712    130023424     20832958            0    436701584  10917379898    545861724    873376719  11899943206            0   1232931589  25032693581  5.900348e+09   2.584000e-02   3.449382e+00   2.002000e-03
      91   1232931589    130023424     20842636            0    436699706  10917476885    545905617    873473271  11900082208            0   1232980325  25033263665  5.900714e+09   2.585800e-02   3.442334e+00   1.702000e-03
      92   1232980325    130023424     20888020            0    436681111  10917199995    545883913    873413390  11899765019            0   1232964095  25032583286  5.900973e+09   2.583900e-02   3.434909e+00   1.651000e-03
      93   1232964095    130023424     20870180            0    436689866  10917130234    545827721    873313992  11899647821            0   1232913744  25032011072  5.901169e+09   2.692400e-02   3.348726e+00   1.635000e-03
      94   1232913744    130023424     20817433            0    436659605  10916971059    545801661    873279517  11899432325            0   1232937986  25032031872  5.901337e+09   2.586800e-02   3.321284e+00   1.380000e-03
      95   1232937986    130023424     20835578            0    436688679  10917005752    545865042    873383499  11899559473            0   1232955610  25032140479  5.901536e+09   2.607700e-02   3.275574e+00   1.722000e-03
      96   1232955610    130023424     20863101            0    436674163  10916697221    545797368    873273281  11899168752            0   1232917683  25031362574  5.901629e+09   2.596300e-02   3.307149e+00   1.860000e-03
      97   1232917683    130023424     20823022            0    436654907  10916807708    545812585    873282860  11899275200            0   1232933453  25031339971  5.901698e+09   2.517200e-02   3.283780e+00   1.961000e-03
      98   1232933453    130023424     20846771            0    436670630  10916657476    545795779    873270497  11899123885            0   1232914194  25031148793  5.901771e+09   2.581600e-02   3.206319e+00   1.463000e-03
      99   1232914194    130023424     20817958            0    436682903  10916372245    545837295    873326988  11898892443            0   1232926450  25030614482  5.901718e+09   2.554200e-02   3.288408e+00   1.313000e-03

Timer                       Cumulative   Cumulative   Cumulative   Cumulative   Cumulative   Cumulative
Name                            number    microSecs    microSecs    microSecs    microSecs   Efficiency
                              of calls          min          avg          max       stddev       Rating
main                                 1    3.327e+08    3.327e+08    3.328e+08    6.117e+03        99.99
cycleInit                          100    2.573e+06    2.643e+06    2.763e+06    3.193e+04        95.67
cycleTracking                      100    3.296e+08    3.298e+08    3.300e+08    6.409e+04        99.94
cycleTracking_Kernel             44781    1.713e+08    1.790e+08    2.555e+08    4.728e+06        70.04
cycleTracking_MPI                48852    7.417e+07    1.507e+08    1.584e+08    4.726e+06        95.15
cycleTracking_Test_Done           4171    6.967e+07    1.451e+08    1.536e+08    4.830e+06        94.46
cycleFinalize                      200    8.509e+04    2.576e+05    3.109e+05    5.504e+04        82.87
Figure Of Merit              7.584e+09 [Num Segments / Cycle Tracking Time]

Testing Ratios for Absorbtion, Fission, and Scattering are maintained
PASS:: Absorption / Fission / Scatter Ratios maintained with 1% tolerance

Testing balance between number of facet crossings and reactions
PASS:: Collision to Facet Crossing Ratio maintained even balanced within 1% tolerance

Test for lost / unaccounted for particles in this simulation
PASS:: No Particles Lost During Run

Test Fluence for homogeneity across cells
PASS:: Fluence is homogenous across cells with 6% tolerance
End time: 1725078417
