Start time: 1725167195
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-16 ccloud-gpu-hpc-25
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
1                       1.74
2                       1.77
4                       1.77
8                       1.75
16                      1.75
32                      1.80
64                      1.92
128                     1.94
256                     2.73
512                     2.81
1024                    2.98
2048                    3.44
4096                    4.45
8192                    5.74
16384                   7.82
32768                   9.84
65536                  12.89
131072                 18.37
262144                 31.95
524288                 56.81
1048576               108.92
2097152               204.08
4194304               417.68
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.08
2                      10.04
4                      19.85
8                      40.73
16                     81.20
32                    162.06
64                    295.52
128                   586.89
256                  1044.74
512                  1953.57
1024                 3664.83
2048                 5476.50
4096                 7904.06
8192                 9698.22
16384               10362.73
32768               10957.52
65536               10968.84
131072              11144.36
262144              11281.50
524288              11309.57
1048576             11322.37
2097152             11160.92
4194304             10402.33
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-16 ccloud-gpu-hpc-27
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.72
1                       1.72
2                       1.76
4                       1.72
8                       1.72
16                      1.72
32                      1.77
64                      1.88
128                     1.92
256                     2.70
512                     2.77
1024                    2.96
2048                    3.40
4096                    4.40
8192                    5.65
16384                   7.72
32768                   9.73
65536                  12.70
131072                 18.19
262144                 31.27
524288                 57.69
1048576               109.82
2097152               206.02
4194304               418.17
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.87
2                       9.62
4                      19.74
8                      39.19
16                     78.73
32                    154.67
64                    288.51
128                   580.98
256                  1027.44
512                  2006.57
1024                 3560.30
2048                 5383.82
4096                 7820.81
8192                 9565.51
16384               10224.79
32768               10938.09
65536               11111.37
131072              11300.12
262144              11083.62
524288              10740.65
1048576             10108.47
2097152             10561.39
4194304             10324.99
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-16 ccloud-gpu-hpc-26
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.73
1                       1.72
2                       1.76
4                       1.73
8                       1.72
16                      1.73
32                      1.78
64                      1.89
128                     1.92
256                     2.70
512                     2.79
1024                    2.96
2048                    3.41
4096                    4.43
8192                    5.67
16384                   7.79
32768                   9.81
65536                  12.88
131072                 18.29
262144                 32.18
524288                 58.17
1048576               113.49
2097152               211.23
4194304               423.11
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.11
2                      10.17
4                      20.44
8                      40.85
16                     81.59
32                    164.16
64                    297.34
128                   587.86
256                  1057.55
512                  2004.60
1024                 3559.72
2048                 5458.48
4096                 7729.72
8192                 9688.01
16384               10370.93
32768               10859.08
65536               10949.65
131072              11124.34
262144              11167.47
524288              10739.72
1048576             10410.79
2097152             10471.55
4194304             10311.33
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-16 ccloud-gpu-hpc-28
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.74
1                       1.72
2                       1.75
4                       1.75
8                       1.72
16                      1.73
32                      1.78
64                      1.89
128                     1.92
256                     2.71
512                     2.79
1024                    2.97
2048                    3.41
4096                    4.42
8192                    5.68
16384                   7.72
32768                   9.75
65536                  12.81
131072                 18.43
262144                 31.38
524288                 57.94
1048576               114.53
2097152               218.78
4194304               422.73
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.11
2                      10.26
4                      20.28
8                      40.95
16                     82.03
32                    161.32
64                    300.68
128                   588.11
256                  1054.76
512                  2016.82
1024                 3520.14
2048                 5425.49
4096                 7795.93
8192                 9698.94
16384               10156.94
32768               10697.06
65536               10917.45
131072              11086.19
262144              11237.52
524288              10809.49
1048576             11008.84
2097152             11039.82
4194304             10275.27
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-16 ccloud-gpu-hpc-24
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.74
1                       1.73
2                       1.77
4                       1.74
8                       1.73
16                      1.73
32                      1.78
64                      1.90
128                     1.92
256                     2.71
512                     2.79
1024                    2.97
2048                    3.42
4096                    4.40
8192                    5.71
16384                   7.80
32768                   9.78
65536                  12.70
131072                 18.03
262144                 30.97
524288                 55.36
1048576               106.62
2097152               202.33
4194304               422.89
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.99
2                      10.23
4                      20.42
8                      40.02
16                     81.82
32                    163.29
64                    296.87
128                   581.80
256                  1042.88
512                  2033.97
1024                 3474.24
2048                 5575.98
4096                 7754.65
8192                 9628.76
16384               10291.53
32768               10811.49
65536               11007.99
131072              11153.18
262144              11278.70
524288              11278.87
1048576             11307.55
2097152             11107.25
4194304             10416.91
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-25 ccloud-gpu-hpc-17
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.71
1                       1.71
2                       1.73
4                       1.74
8                       1.71
16                      1.71
32                      1.76
64                      1.88
128                     1.90
256                     2.69
512                     2.77
1024                    2.95
2048                    3.40
4096                    4.43
8192                    5.69
16384                   7.82
32768                   9.80
65536                  12.80
131072                 18.26
262144                 32.54
524288                 58.01
1048576               110.68
2097152               207.35
4194304               425.74
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.99
2                       9.74
4                      19.99
8                      39.92
16                     79.20
32                    159.64
64                    289.81
128                   572.38
256                  1038.13
512                  2002.54
1024                 3566.73
2048                 5523.17
4096                 7747.61
8192                 9697.05
16384               10275.99
32768               10842.05
65536               11081.97
131072              11253.76
262144              11035.93
524288               9775.12
1048576              9913.00
2097152             10326.52
4194304              9998.96
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-25 ccloud-gpu-hpc-19
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.74
1                       1.73
2                       1.75
4                       1.76
8                       1.73
16                      1.73
32                      1.78
64                      1.89
128                     1.92
256                     2.71
512                     2.79
1024                    2.97
2048                    3.43
4096                    4.43
8192                    5.77
16384                   7.78
32768                   9.84
65536                  12.82
131072                 18.64
262144                 32.74
524288                 60.41
1048576               118.27
2097152               223.88
4194304               425.17
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.93
2                       9.89
4                      19.88
8                      39.23
16                     78.98
32                    159.44
64                    285.59
128                   570.03
256                  1038.19
512                  1986.87
1024                 3652.81
2048                 5553.10
4096                 7735.48
8192                 9754.04
16384               10224.86
32768               10831.10
65536               11051.72
131072              11238.80
262144               9811.60
524288               9640.26
1048576              9826.52
2097152             10269.68
4194304              9950.18
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-25 ccloud-gpu-hpc-27
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.71
1                       1.71
2                       1.75
4                       1.71
8                       1.71
16                      1.70
32                      1.75
64                      1.87
128                     1.90
256                     2.68
512                     2.76
1024                    2.94
2048                    3.39
4096                    4.41
8192                    5.64
16384                   7.70
32768                   9.72
65536                  12.66
131072                 18.24
262144                 31.93
524288                 57.21
1048576               110.11
2097152               206.98
4194304               427.76
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.91
2                       9.74
4                      19.44
8                      39.28
16                     77.89
32                    157.35
64                    288.24
128                   567.77
256                   966.98
512                  1884.14
1024                 3449.17
2048                 5472.59
4096                 7853.11
8192                 9672.95
16384               10406.90
32768               10891.17
65536               10904.62
131072              11079.48
262144              10060.91
524288              10345.95
1048576             10904.56
2097152             10871.57
4194304             10004.12
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-25 ccloud-gpu-hpc-26
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.71
1                       1.70
2                       1.75
4                       1.71
8                       1.70
16                      1.70
32                      1.75
64                      1.87
128                     1.90
256                     2.68
512                     2.76
1024                    2.95
2048                    3.39
4096                    4.41
8192                    5.68
16384                   7.77
32768                   9.82
65536                  12.86
131072                 18.55
262144                 32.71
524288                 60.31
1048576               117.39
2097152               214.62
4194304               425.35
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.82
2                       9.81
4                      19.92
8                      39.87
16                     79.20
32                    154.33
64                    289.16
128                   570.98
256                  1037.53
512                  1967.52
1024                 3504.88
2048                 5406.89
4096                 7814.26
8192                 9789.45
16384               10251.74
32768               11047.52
65536               11069.83
131072              11247.58
262144               9888.32
524288              10174.66
1048576             10652.73
2097152             10752.44
4194304             10059.14
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-25 ccloud-gpu-hpc-28
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.43
1                       1.42
2                       1.44
4                       1.45
8                       1.42
16                      1.42
32                      1.46
64                      1.58
128                     1.61
256                     2.40
512                     2.48
1024                    2.66
2048                    3.10
4096                    4.01
8192                    5.50
16384                   7.49
32768                   9.49
65536                  12.49
131072                 17.99
262144                 31.84
524288                 58.49
1048576               111.16
2097152               208.26
4194304               424.37
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.24
2                      10.29
4                      20.63
8                      41.62
16                     81.29
32                    164.60
64                    304.14
128                   598.38
256                  1071.80
512                  1997.63
1024                 3622.88
2048                 5493.00
4096                 7962.60
8192                 9734.55
16384               10431.75
32768               10845.83
65536               11048.10
131072              11202.88
262144               9675.26
524288               9563.70
1048576              9710.13
2097152             10297.21
4194304              9912.69
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-25 ccloud-gpu-hpc-24
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.72
1                       1.71
2                       1.71
4                       1.76
8                       1.71
16                      1.71
32                      1.76
64                      1.89
128                     1.92
256                     2.71
512                     2.79
1024                    2.96
2048                    3.41
4096                    4.42
8192                    5.66
16384                   7.82
32768                   9.80
65536                  12.82
131072                 18.25
262144                 32.20
524288                 57.34
1048576               108.29
2097152               206.09
4194304               421.15
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.96
2                       9.83
4                      19.87
8                      39.77
16                     77.36
32                    158.81
64                    288.14
128                   569.15
256                  1040.89
512                  1967.89
1024                 3550.67
2048                 5527.32
4096                 7782.52
8192                 9730.29
16384               10298.63
32768               11016.26
65536               10972.45
131072              11141.73
262144              11534.27
524288              11500.88
1048576             11480.12
2097152             11359.41
4194304             11330.05
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-17 ccloud-gpu-hpc-19
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.74
1                       1.73
2                       1.77
4                       1.74
8                       1.73
16                      1.74
32                      1.78
64                      1.90
128                     1.93
256                     2.71
512                     2.79
1024                    2.96
2048                    3.41
4096                    4.41
8192                    5.67
16384                   7.75
32768                   9.75
65536                  12.87
131072                 18.40
262144                 33.23
524288                 61.34
1048576               119.12
2097152               217.16
4194304               429.78
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.93
2                       9.93
4                      19.99
8                      39.80
16                     79.93
32                    160.02
64                    294.48
128                   589.64
256                  1049.44
512                  1996.20
1024                 3593.33
2048                 5557.83
4096                 7799.24
8192                 9629.73
16384               10184.17
32768               10700.16
65536               10893.30
131072              11088.78
262144              11047.71
524288               9615.19
1048576              9566.41
2097152              9366.99
4194304             10015.68
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-17 ccloud-gpu-hpc-27
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.70
1                       1.70
2                       1.76
4                       1.71
8                       1.71
16                      1.71
32                      1.76
64                      1.87
128                     1.90
256                     2.67
512                     2.75
1024                    2.94
2048                    3.38
4096                    4.34
8192                    5.60
16384                   7.61
32768                   9.64
65536                  12.76
131072                 18.43
262144                 33.01
524288                 60.66
1048576               115.89
2097152               213.21
4194304               426.38
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.00
2                      10.04
4                      19.80
8                      40.28
16                     80.04
32                    157.13
64                    296.76
128                   585.05
256                  1052.20
512                  1991.71
1024                 3650.17
2048                 5423.74
4096                 7731.62
8192                 9530.82
16384               10281.03
32768               10771.61
65536               11001.59
131072              11178.33
262144              11168.80
524288               9520.83
1048576              9574.57
2097152             10174.12
4194304              9939.49
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-17 ccloud-gpu-hpc-26
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.42
1                       1.41
2                       1.41
4                       1.46
8                       1.41
16                      1.41
32                      1.45
64                      1.58
128                     1.61
256                     2.39
512                     2.47
1024                    2.65
2048                    3.10
4096                    4.01
8192                    5.48
16384                   7.44
32768                   9.42
65536                  12.33
131072                 17.93
262144                 30.95
524288                 58.18
1048576               112.17
2097152               215.95
4194304               423.33
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.17
2                      10.35
4                      20.61
8                      41.70
16                     82.96
32                    165.47
64                    300.27
128                   604.39
256                  1078.59
512                  1922.30
1024                 3666.30
2048                 5608.00
4096                 8051.00
8192                 9796.35
16384               10417.39
32768               10984.02
65536               11017.63
131072              11210.29
262144              11092.04
524288              10056.29
1048576             10015.94
2097152             10370.01
4194304              9985.87
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-17 ccloud-gpu-hpc-28
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.71
1                       1.71
2                       1.75
4                       1.71
8                       1.70
16                      1.71
32                      1.76
64                      1.87
128                     1.90
256                     2.69
512                     2.77
1024                    2.99
2048                    3.44
4096                    4.37
8192                    5.66
16384                   7.76
32768                   9.74
65536                  12.58
131072                 18.08
262144                 31.68
524288                 57.02
1048576               111.06
2097152               208.80
4194304               405.83
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.94
2                       9.87
4                      19.86
8                      39.78
16                     78.87
32                    159.20
64                    289.98
128                   576.65
256                  1036.29
512                  1968.61
1024                 3622.73
2048                 5490.31
4096                 7721.60
8192                 9705.67
16384               10115.88
32768               10640.44
65536               10924.51
131072              11108.82
262144              11095.89
524288              11137.97
1048576             11165.36
2097152             10977.56
4194304              9837.40
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-17 ccloud-gpu-hpc-24
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.42
1                       1.42
2                       1.42
4                       1.47
8                       1.42
16                      1.42
32                      1.47
64                      1.58
128                     1.61
256                     2.39
512                     2.48
1024                    2.66
2048                    3.09
4096                    3.99
8192                    5.42
16384                   7.39
32768                   9.39
65536                  12.42
131072                 18.01
262144                 31.48
524288                 57.20
1048576               113.24
2097152               210.40
4194304               422.68
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.22
2                      10.39
4                      20.94
8                      40.78
16                     82.83
32                    167.32
64                    300.86
128                   600.09
256                  1085.02
512                  2072.58
1024                 3798.04
2048                 5620.27
4096                 7908.18
8192                 9892.47
16384               10353.61
32768               10728.35
65536               10882.84
131072              11031.83
262144              11113.39
524288               9769.47
1048576              9601.95
2097152             10159.93
4194304              9917.73
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-19 ccloud-gpu-hpc-27
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.73
1                       1.72
2                       1.79
4                       1.73
8                       1.72
16                      1.73
32                      1.77
64                      1.89
128                     1.92
256                     2.70
512                     2.79
1024                    2.97
2048                    3.42
4096                    4.41
8192                    5.64
16384                   7.72
32768                   9.74
65536                  12.83
131072                 18.29
262144                 31.69
524288                 54.68
1048576               103.38
2097152               199.43
4194304               427.09
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.93
2                       9.90
4                      19.51
8                      39.51
16                     78.97
32                    157.49
64                    289.65
128                   570.94
256                  1039.84
512                  1959.19
1024                 3549.15
2048                 5377.67
4096                 7732.97
8192                 9822.39
16384               10365.86
32768               10831.39
65536               11049.39
131072              11202.71
262144               9819.03
524288               9605.34
1048576              9860.26
2097152             10251.04
4194304             10024.75
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-19 ccloud-gpu-hpc-26
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.73
1                       1.72
2                       1.75
4                       1.75
8                       1.72
16                      1.73
32                      1.78
64                      1.89
128                     1.92
256                     2.71
512                     2.79
1024                    2.96
2048                    3.42
4096                    4.42
8192                    5.72
16384                   7.79
32768                   9.75
65536                  12.77
131072                 18.20
262144                 30.53
524288                 53.36
1048576               102.07
2097152               199.38
4194304               424.13
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.91
2                       9.88
4                      19.76
8                      38.54
16                     79.10
32                    158.27
64                    285.61
128                   576.16
256                  1023.98
512                  2001.31
1024                 3586.04
2048                 5520.13
4096                 7687.38
8192                 9621.93
16384                9960.66
32768               10739.58
65536               10841.04
131072              11014.49
262144              11106.85
524288              11149.81
1048576             11172.63
2097152             11029.35
4194304              9917.93
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-19 ccloud-gpu-hpc-28
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.74
1                       1.73
2                       1.77
4                       1.73
8                       1.72
16                      1.73
32                      1.78
64                      1.90
128                     1.92
256                     2.71
512                     2.79
1024                    2.98
2048                    3.43
4096                    4.43
8192                    5.71
16384                   7.80
32768                   9.76
65536                  12.84
131072                 18.19
262144                 30.90
524288                 53.61
1048576               102.46
2097152               199.49
4194304               425.45
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.94
2                       9.90
4                      19.47
8                      39.36
16                     79.15
32                    158.12
64                    277.37
128                   575.59
256                  1028.61
512                  2002.78
1024                 3633.97
2048                 5484.78
4096                 7720.67
8192                 9610.29
16384               10270.43
32768               10871.25
65536               11035.72
131072              11210.34
262144              10138.11
524288              10036.79
1048576             10057.53
2097152             10395.74
4194304              9964.97
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-19 ccloud-gpu-hpc-24
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.73
1                       1.74
2                       1.75
4                       1.73
8                       1.73
16                      1.73
32                      1.77
64                      1.89
128                     1.92
256                     2.71
512                     2.80
1024                    2.97
2048                    3.42
4096                    4.43
8192                    5.68
16384                   7.79
32768                   9.83
65536                  12.77
131072                 18.45
262144                 32.18
524288                 60.34
1048576               115.47
2097152               212.06
4194304               426.55
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.86
2                       9.83
4                      19.70
8                      39.15
16                     78.71
32                    157.05
64                    285.51
128                   560.20
256                  1036.03
512                  1921.62
1024                 3446.67
2048                 5362.71
4096                 7809.68
8192                 9699.72
16384               10200.00
32768               10863.37
65536               11011.97
131072              11205.40
262144              11279.68
524288              11264.97
1048576             11331.78
2097152             11188.89
4194304             10062.04
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-27 ccloud-gpu-hpc-26
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.71
1                       1.70
2                       1.75
4                       1.70
8                       1.70
16                      1.70
32                      1.75
64                      1.86
128                     1.89
256                     2.67
512                     2.76
1024                    2.94
2048                    3.39
4096                    4.36
8192                    5.65
16384                   7.75
32768                   9.75
65536                  12.72
131072                 18.28
262144                 32.01
524288                 56.46
1048576               108.06
2097152               204.37
4194304               426.03
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       5.07
2                      10.11
4                      20.58
8                      40.51
16                     81.90
32                    164.59
64                    301.57
128                   590.27
256                  1045.41
512                  1998.74
1024                 3594.09
2048                 5589.30
4096                 7659.49
8192                 9728.10
16384               10377.09
32768               10784.53
65536               10860.63
131072              11043.14
262144              11192.51
524288              11376.31
1048576             11241.84
2097152             11118.89
4194304             10088.18
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-27 ccloud-gpu-hpc-28
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.74
1                       1.74
2                       1.78
4                       1.73
8                       1.73
16                      1.73
32                      1.78
64                      1.90
128                     1.93
256                     2.69
512                     2.78
1024                    2.95
2048                    3.40
4096                    4.36
8192                    5.70
16384                   7.79
32768                   9.77
65536                  12.86
131072                 18.34
262144                 32.98
524288                 58.33
1048576               111.51
2097152               207.98
4194304               429.35
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.98
2                       9.75
4                      19.72
8                      39.77
16                     79.02
32                    156.58
64                    289.44
128                   574.98
256                  1031.78
512                  1977.26
1024                 3594.47
2048                 5446.90
4096                 7710.15
8192                 9717.61
16384               10344.30
32768               10740.04
65536               10766.78
131072              10972.68
262144              10929.54
524288               9823.07
1048576              9640.17
2097152              9861.50
4194304             10036.09
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-27 ccloud-gpu-hpc-24
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.71
1                       1.70
2                       1.75
4                       1.70
8                       1.70
16                      1.70
32                      1.75
64                      1.87
128                     1.90
256                     2.68
512                     2.76
1024                    2.94
2048                    3.39
4096                    4.38
8192                    5.66
16384                   7.72
32768                   9.78
65536                  12.73
131072                 18.27
262144                 30.83
524288                 55.93
1048576               107.94
2097152               204.38
4194304               424.49
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.87
2                       9.94
4                      20.05
8                      39.87
16                     79.71
32                    160.18
64                    284.30
128                   577.95
256                  1039.77
512                  1985.30
1024                 3519.96
2048                 5486.60
4096                 7725.19
8192                 9528.16
16384               10055.19
32768               10490.80
65536               10833.86
131072              11018.94
262144              11098.54
524288              10679.04
1048576             10350.57
2097152             10566.69
4194304             10179.53
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-26 ccloud-gpu-hpc-28
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.71
1                       1.71
2                       1.74
4                       1.73
8                       1.70
16                      1.71
32                      1.76
64                      1.87
128                     1.90
256                     2.69
512                     2.77
1024                    2.95
2048                    3.40
4096                    4.39
8192                    5.66
