Start time: 1725155128
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-8 ccloud-gpu-hpc-7
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
2                      16.30
4                      16.15
8                      15.93
16                     15.87
32                     16.14
64                     16.54
128                    16.49
256                    16.58
512                    16.81
1024                   17.29
2048                   18.22
4096                   20.15
8192                   23.64
16384                  31.24
32768                  31.00
65536                  39.29
131072                 54.74
262144                 86.86
524288                151.24
1048576               198.26
2097152               296.99
4194304               490.43
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.12
2                       0.24
4                       0.48
8                       0.96
16                      1.91
32                      3.69
64                      7.34
128                    14.67
256                    29.30
512                    58.37
1024                  111.69
2048                  222.82
4096                  423.56
8192                  758.39
16384                2816.28
32768                4359.36
65536                6338.32
131072               8259.64
262144               9690.77
524288              10046.02
1048576             10004.29
2097152             10022.57
4194304              9919.96
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-8 ccloud-gpu-hpc-1
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.83
1                      16.24
2                      16.27
4                      16.10
8                      16.00
16                     16.03
32                     16.35
64                     16.72
128                    16.70
256                    16.81
512                    17.04
1024                   17.53
2048                   18.51
4096                   20.51
8192                   24.01
16384                  32.32
32768                  34.26
65536                  44.42
131072                 65.27
262144                107.55
524288                192.00
1048576               276.70
2097152               446.87
4194304               786.90
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.11
2                       0.22
4                       0.46
8                       0.91
16                      1.83
32                      3.55
64                      7.07
128                    14.14
256                    28.18
512                    54.38
1024                  110.84
2048                  214.87
4096                  402.34
8192                  695.35
16384                2856.69
32768                4434.17
65536                5224.65
131072               5799.19
262144               6119.77
524288               6299.78
1048576              6382.85
2097152              6426.43
4194304              6445.90
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-8 ccloud-gpu-hpc-3
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.76
1                      15.08
2                      15.16
4                      14.78
8                      14.78
16                     14.95
32                     15.22
64                     15.46
128                    15.34
256                    15.46
512                    15.62
1024                   16.28
2048                   17.05
4096                   19.05
8192                   22.49
16384                  30.50
32768                  30.21
65536                  38.24
131072                 53.86
262144                 86.57
524288                150.53
1048576               198.95
2097152               295.61
4194304               490.50
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.28
4                       0.56
8                       1.12
16                      2.24
32                      4.33
64                      8.62
128                    17.15
256                    34.22
512                    68.43
1024                  134.40
2048                  249.41
4096                  488.04
8192                  865.02
16384                2799.09
32768                4333.27
65536                6356.02
131072               8309.77
262144               9385.94
524288               9842.38
1048576              9777.23
2097152              9830.63
4194304              9762.99
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-8 ccloud-gpu-hpc-2
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.79
1                      15.35
2                      15.43
4                      15.29
8                      15.31
16                     15.32
32                     15.53
64                     15.58
128                    15.51
256                    15.59
512                    15.78
1024                   16.48
2048                   17.46
4096                   19.97
8192                   23.88
16384                  33.16
32768                  37.82
65536                  53.37
131072                 84.39
262144                146.27
524288                271.11
1048576               435.88
2097152               765.19
4194304              1423.17
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.28
4                       0.55
8                       1.11
16                      2.23
32                      4.30
64                      8.54
128                    17.05
256                    34.03
512                    68.03
1024                  134.46
2048                  242.71
4096                  445.15
8192                  725.32
16384                2241.95
32768                2630.70
65536                2925.29
131072               3086.60
262144               3171.83
524288               3219.97
1048576              3241.49
2097152              3252.24
4194304              3256.57
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-7 ccloud-gpu-hpc-4
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.72
1                      17.77
2                      17.70
4                      17.69
8                      17.75
16                     17.84
32                     18.03
64                     17.97
128                    17.96
256                    18.17
512                    18.29
1024                   18.83
2048                   19.82
4096                   21.68
8192                   25.18
16384                  31.98
32768                  31.91
65536                  39.82
131072                 55.66
262144                 87.72
524288                151.96
1048576               200.01
2097152               295.21
4194304               488.74
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.11
2                       0.23
4                       0.46
8                       0.92
16                      1.84
32                      3.56
64                      7.11
128                    14.20
256                    28.41
512                    55.13
1024                  111.65
2048                  216.89
4096                  408.80
8192                  738.12
16384                2731.59
32768                4265.30
65536                6272.36
131072               8229.85
262144               9398.32
524288               9898.38
1048576              9764.77
2097152              9866.58
4194304              9804.84
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-7 ccloud-gpu-hpc-5
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.66
1                      17.52
2                      17.26
4                      17.25
8                      17.32
16                     17.25
32                     17.56
64                     17.62
128                    17.68
256                    17.80
512                    17.94
1024                   18.52
2048                   19.47
4096                   21.35
8192                   24.93
16384                  31.86
32768                  31.62
65536                  39.60
131072                 55.34
262144                 87.65
524288                151.89
1048576               199.35
2097152               296.73
4194304               501.81
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.12
2                       0.23
4                       0.46
8                       0.92
16                      1.84
32                      3.58
64                      7.13
128                    14.24
256                    28.40
512                    54.88
1024                  111.78
2048                  215.91
4096                  412.05
8192                  747.23
16384                2802.04
32768                4388.85
65536                6365.42
131072               8292.06
262144               9407.35
524288               9865.55
1048576              9873.11
2097152              9843.11
4194304              9797.46
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-7 ccloud-gpu-hpc-6
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.42
1                      17.21
2                      17.09
4                      16.97
8                      16.96
16                     16.94
32                     17.31
64                     17.39
128                    17.47
256                    17.53
512                    17.75
1024                   18.23
2048                   19.22
4096                   21.03
8192                   24.57
16384                  30.38
32768                  30.70
65536                  38.52
131072                 54.25
262144                 86.28
524288                149.95
1048576               197.34
2097152               293.41
4194304               485.09
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.11
2                       0.22
4                       0.46
8                       0.92
16                      1.84
32                      3.57
64                      7.10
128                    14.20
256                    28.34
512                    54.81
1024                  111.86
2048                  216.46
4096                  410.98
8192                  742.52
16384                2838.88
32768                4457.82
65536                6493.41
131072               8327.00
262144               9636.66
524288              10004.95
1048576              9907.00
2097152              9953.55
4194304              9887.96
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-7 ccloud-gpu-hpc-1
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.76
1                      17.51
2                      17.56
4                      17.41
8                      17.45
16                     17.41
32                     17.77
64                     17.75
128                    17.73
256                    17.91
512                    18.00
1024                   18.61
2048                   19.62
4096                   21.70
8192                   25.54
16384                  32.80
32768                  34.87
65536                  45.42
131072                 66.30
262144                108.73
524288                193.09
1048576               278.06
2097152               447.16
4194304               786.11
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.11
2                       0.22
4                       0.46
8                       0.91
16                      1.82
32                      3.53
64                      7.04
128                    14.07
256                    28.02
512                    53.90
1024                  110.29
2048                  213.42
4096                  400.61
8192                  697.95
16384                2816.06
32768                4304.12
65536                5209.79
131072               5792.80
262144               6116.34
524288               6298.39
1048576              6382.71
2097152              6425.52
4194304              6445.86
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-7 ccloud-gpu-hpc-3
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.69
1                      16.15
2                      16.35
4                      16.22
8                      16.26
16                     16.06
32                     16.49
64                     16.54
128                    16.58
256                    16.67
512                    16.87
1024                   17.38
2048                   18.33
4096                   20.19
8192                   23.62
16384                  30.71
32768                  30.83
65536                  39.14
131072                 54.52
262144                 86.96
524288                150.55
1048576               197.27
2097152               292.93
4194304               484.75
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.28
4                       0.55
8                       1.11
16                      2.22
32                      4.28
64                      8.50
128                    16.98
256                    33.83
512                    67.49
1024                  132.94
2048                  245.97
4096                  482.05
8192                  819.12
16384                2823.51
32768                4465.02
65536                6563.20
131072               8272.12
262144               9407.13
524288               9790.00
1048576              9769.01
2097152              9794.18
4194304              9734.25
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-7 ccloud-gpu-hpc-2
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.69
1                      16.38
2                      16.25
4                      16.29
8                      16.29
16                     16.30
32                     16.50
64                     16.47
128                    16.60
256                    16.68
512                    16.89
1024                   17.44
2048                   18.61
4096                   20.77
8192                   25.04
16384                  33.71
32768                  38.96
65536                  53.88
131072                 84.52
262144                147.03
524288                271.40
1048576               435.61
2097152               764.83
4194304              1423.22
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.27
4                       0.55
8                       1.11
16                      2.22
32                      4.28
64                      8.51
128                    16.97
256                    33.84
512                    67.27
1024                  132.85
2048                  238.05
4096                  443.55
8192                  723.59
16384                2247.98
32768                2621.34
65536                2915.34
131072               3084.10
262144               3171.29
524288               3220.39
1048576              3239.93
2097152              3251.09
4194304              3256.20
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-4 ccloud-gpu-hpc-5
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.71
1                      17.65
2                      17.67
4                      17.58
8                      17.62
16                     17.68
32                     17.98
64                     17.94
128                    17.91
256                    18.11
512                    18.23
1024                   18.80
2048                   19.68
4096                   21.59
8192                   24.73
16384                  31.27
32768                  31.75
65536                  39.73
131072                 55.45
262144                 87.82
524288                152.09
1048576               199.90
2097152               294.63
4194304               490.03
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.11
2                       0.23
4                       0.46
8                       0.91
16                      1.83
32                      3.55
64                      7.07
128                    14.13
256                    28.13
512                    54.25
1024                  111.27
2048                  215.60
4096                  410.23
8192                  743.23
16384                2736.91
32768                4304.08
65536                6336.08
131072               8295.00
262144               9635.64
524288              10118.53
1048576             10091.31
2097152             10094.71
4194304              9965.70
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-4 ccloud-gpu-hpc-6
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.77
1                      17.54
2                      17.31
4                      17.17
8                      17.22
16                     17.34
32                     17.68
64                     17.73
128                    17.75
256                    17.89
512                    17.94
1024                   18.53
2048                   19.46
4096                   21.42
8192                   24.69
16384                  31.46
32768                  31.75
65536                  39.69
131072                 55.48
262144                 87.47
524288                151.56
1048576               198.40
2097152               293.88
4194304               486.53
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.12
2                       0.23
4                       0.47
8                       0.94
16                      1.88
32                      3.63
64                      7.24
128                    14.44
256                    28.81
512                    56.33
1024                  113.53
2048                  220.53
4096                  420.91
8192                  748.29
16384                2764.00
32768                4362.23
65536                6365.84
131072               8324.18
262144               9798.61
524288              10082.30
1048576             10067.79
2097152             10074.59
4194304              9962.54
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-4 ccloud-gpu-hpc-1
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.82
1                      17.40
2                      17.39
4                      17.11
8                      17.07
16                     17.10
32                     17.45
64                     17.70
128                    17.69
256                    17.85
512                    17.98
1024                   18.63
2048                   19.61
4096                   21.42
8192                   24.99
16384                  32.58
32768                  34.72
65536                  44.91
131072                 65.75
262144                108.14
524288                192.66
1048576               277.58
2097152               446.07
4194304               785.39
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.11
2                       0.22
4                       0.46
8                       0.91
16                      1.82
32                      3.53
64                      7.04
128                    14.05
256                    28.04
512                    54.37
1024                  110.97
2048                  215.01
4096                  401.80
8192                  702.23
16384                3126.26
32768                4430.51
65536                5188.55
131072               5787.33
262144               6116.32
524288               6297.09
1048576              6381.29
2097152              6427.30
4194304              6447.22
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-4 ccloud-gpu-hpc-3
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.73
1                      16.29
2                      16.37
4                      16.22
8                      16.21
16                     16.00
32                     16.58
64                     16.79
128                    16.80
256                    16.87
512                    17.06
1024                   17.58
2048                   18.50
4096                   20.26
8192                   23.54
16384                  31.00
32768                  31.60
65536                  39.24
131072                 54.92
262144                 87.01
524288                150.88
1048576               198.57
2097152               295.48
4194304               488.19
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.27
4                       0.55
8                       1.11
16                      2.22
32                      4.28
64                      8.52
128                    17.05
256                    33.98
512                    67.87
1024                  134.04
2048                  247.69
4096                  481.49
8192                  827.91
16384                3131.13
32768                4930.60
65536                6959.04
131072               8780.39
262144               9443.06
524288               9775.12
1048576              9737.38
2097152              9876.56
4194304              9823.98
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-4 ccloud-gpu-hpc-2
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.75
1                      16.14
2                      16.01
4                      15.92
8                      15.93
16                     15.93
32                     16.30
64                     16.61
128                    16.60
256                    16.69
512                    16.91
1024                   17.47
2048                   18.54
4096                   20.78
8192                   24.80
16384                  33.48
32768                  38.79
65536                  53.88
131072                 84.83
262144                147.19
524288                271.89
1048576               436.30
2097152               765.38
4194304              1422.91
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.28
4                       0.55
8                       1.12
16                      2.23
32                      4.31
64                      8.56
128                    17.10
256                    34.03
512                    67.91
1024                  133.83
2048                  239.16
4096                  445.04
8192                  723.42
16384                2252.62
32768                2631.44
65536                2924.00
131072               3085.38
262144               3171.44
524288               3220.41
1048576              3241.81
2097152              3252.32
4194304              3256.66
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-5 ccloud-gpu-hpc-6
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.72
1                      17.57
2                      17.56
4                      17.45
8                      17.29
16                     17.42
32                     17.73
64                     17.86
128                    17.97
256                    18.14
512                    18.14
1024                   18.71
2048                   19.74
4096                   21.54
8192                   25.08
16384                  32.20
32768                  31.97
65536                  39.95
131072                 55.82
262144                 88.48
524288                152.20
1048576               200.78
2097152               296.44
4194304               488.72
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.11
2                       0.23
4                       0.46
8                       0.92
16                      1.84
32                      3.57
64                      7.11
128                    14.21
256                    28.33
512                    54.44
1024                  111.56
2048                  215.88
4096                  410.41
8192                  742.89
16384                2833.47
32768                4403.05
65536                6436.09
131072               8399.46
262144               9428.95
524288               9890.31
1048576              9833.17
2097152              9829.42
4194304              9744.99
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-5 ccloud-gpu-hpc-1
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.76
1                      17.46
2                      17.41
4                      17.25
8                      17.19
16                     17.23
32                     17.42
64                     17.77
128                    17.75
256                    17.82
512                    18.04
1024                   18.60
2048                   19.56
4096                   21.43
8192                   25.20
16384                  32.19
32768                  34.31
65536                  44.89
131072                 65.62
262144                107.91
524288                192.70
1048576               278.28
2097152               447.46
4194304               786.29
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.12
2                       0.23
4                       0.47
8                       0.95
16                      1.90
32                      3.67
64                      7.31
128                    14.59
256                    29.04
512                    56.91
1024                  112.92
2048                  222.81
4096                  411.54
8192                  717.96
16384                2835.52
32768                4362.59
65536                5297.84
131072               5821.10
262144               6125.30
524288               6303.13
1048576              6384.88
2097152              6427.63
4194304              6447.79
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-5 ccloud-gpu-hpc-3
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.68
1                      16.13
2                      16.12
4                      16.06
8                      16.08
16                     16.15
32                     16.58
64                     16.40
128                    16.46
256                    16.52
512                    16.77
1024                   17.23
2048                   18.12
4096                   20.15
8192                   23.74
16384                  31.27
32768                  30.74
65536                  39.36
131072                 54.46
262144                 86.63
524288                151.26
1048576               197.86
2097152               294.27
4194304               491.33
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.29
4                       0.57
8                       1.15
16                      2.30
32                      4.43
64                      8.84
128                    17.69
256                    35.24
512                    70.31
1024                  138.66
2048                  266.24
4096                  474.94
8192                  815.80
16384                2787.52
32768                4366.52
65536                6298.81
131072               8246.23
262144               9433.35
524288               9849.33
1048576              9767.25
2097152              9811.57
4194304              9717.26
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-5 ccloud-gpu-hpc-2
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.69
1                      16.34
2                      16.40
4                      16.31
8                      16.42
16                     16.45
32                     16.92
64                     16.79
128                    16.84
256                    16.91
512                    17.21
1024                   17.73
2048                   18.92
4096                   21.11
8192                   25.39
16384                  34.87
32768                  38.50
65536                  54.09
131072                 84.93
262144                147.19
524288                271.82
1048576               436.90
2097152               765.73
4194304              1424.26
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.29
4                       0.56
8                       1.15
16                      2.29
32                      4.42
64                      8.80
128                    17.56
256                    35.01
512                    69.88
1024                  136.90
2048                  250.36
4096                  441.35
8192                  732.84
16384                2284.50
32768                2675.56
65536                2935.59
131072               3091.34
262144               3173.66
524288               3219.87
1048576              3241.87
2097152              3252.39
4194304              3257.15
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-6 ccloud-gpu-hpc-1
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.81
1                      17.54
2                      17.61
4                      17.49
8                      17.44
16                     17.47
32                     17.75
64                     18.07
128                    18.08
256                    18.30
512                    18.39
1024                   18.93
2048                   19.91
4096                   21.74
8192                   25.52
16384                  32.65
32768                  34.63
65536                  45.23
131072                 66.02
262144                108.84
524288                193.49
1048576               278.44
2097152               447.85
4194304               786.59
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.12
2                       0.23
4                       0.47
8                       0.95
16                      1.90
32                      3.67
64                      7.32
128                    14.63
256                    29.19
512                    58.29
1024                  113.07
2048                  221.51
4096                  413.34
8192                  716.67
16384                2837.02
32768                4436.28
65536                5324.94
131072               5827.08
262144               6126.67
524288               6303.31
1048576              6382.63
2097152              6424.53
4194304              6445.35
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-6 ccloud-gpu-hpc-3
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.73
1                      16.32
2                      16.35
4                      16.23
8                      16.14
16                     16.19
32                     16.53
64                     16.45
128                    16.50
256                    16.59
512                    16.80
1024                   17.29
2048                   18.19
4096                   20.12
8192                   23.46
16384                  30.94
32768                  30.85
65536                  39.72
131072                 54.63
262144                 86.75
524288                150.64
1048576               198.50
2097152               295.64
4194304               494.17
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.29
4                       0.58
8                       1.15
16                      2.30
32                      4.44
64                      8.84
128                    17.63
256                    35.22
512                    70.03
1024                  137.39
2048                  255.59
4096                  487.32
8192                  828.81
16384                2839.15
32768                4434.43
65536                6462.44
131072               8382.32
262144               9391.76
524288               9863.78
1048576              9768.36
2097152              9859.77
4194304              9718.28
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-6 ccloud-gpu-hpc-2
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.75
1                      16.42
2                      16.53
4                      16.43
8                      16.37
16                     16.36
32                     16.66
64                     16.63
128                    16.67
256                    16.74
512                    16.97
1024                   17.54
2048                   18.72
4096                   20.98
8192                   25.15
16384                  34.60
32768                  38.59
65536                  54.12
131072                 84.96
262144                147.37
524288                272.02
1048576               436.49
2097152               765.57
4194304              1423.30
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size      Bandwidth (MB/s)
1                       0.14
2                       0.29
4                       0.58
8                       1.15
16                      2.31
32                      4.44
64                      8.85
128                    17.69
256                    35.31
512                    70.34
1024                  137.80
2048                  245.24
4096                  452.38
8192                  735.39
16384                2279.38
32768                2680.76
65536                2937.60
131072               3090.08
262144               3171.68
524288               3219.32
1048576              3240.85
2097152              3251.52
4194304              3256.57
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-1 ccloud-gpu-hpc-3
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on DEVICE (D) and Receive Buffer on DEVICE (D)
# Size          Latency (us)
0                       1.80
1                      16.61
2                      16.55
4                      16.34
8                      16.16
16                     16.18
32                     16.50
64                     16.84
128                    16.92
256                    17.02
512                    17.24
