% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:24 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
{"resources": [{"type": "node", "count": 1, "with": [{"type": "slot", "count": 8, "with": [{"type": "core", "count": 1}, {"type": "gpu", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched", "--ngpu", "1"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt/magma/magma-2.8.0/example", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 10485760, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "per-task"}}, "constraints": {"hostlist": ["flux-sample-12"]}}, "user": {"study_id": "magma-16-vbatched-node-12-iter-1"}}, "version": 1}
START OF EVENTLOG
{"timestamp":1724804004.1545367,"name":"init"}
{"timestamp":1724804004.155586,"name":"starting"}
{"timestamp":1724804004.1699672,"name":"shell.init","context":{"service":"0-shell-f5xEJthGK","leader-rank":12,"size":1}}
{"timestamp":1724804004.1829824,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,1,8,1]]}}}
{"timestamp":1724804017.1932783,"name":"shell.task-exit","context":{"localid":1,"rank":1,"state":"Exited","pid":236,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1724804017.5748799,"name":"complete","context":{"status":0}}
{"timestamp":1724804017.5749009,"name":"done"}

