% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
% Wed Aug 28 00:13:22 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 809.03)     ---   (  ---  )     ---
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:23 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 820.28)     ---   (  ---  )     ---
         300    64    64    63     96.55 (   0.20)     ---   (  ---  )     ---
         300    64    64    63     94.60 (   0.20)     ---   (  ---  )     ---
% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Wed Aug 28 00:13:22 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300    32    32    31      0.00 ( 832.23)     ---   (  ---  )     ---
         300    64    64    63     87.60 (   0.22)     ---   (  ---  )     ---
         300    64    64    63     91.44 (   0.21)     ---   (  ---  )     ---
         300    64    64    63     97.02 (   0.20)     ---   (  ---  )     ---
         300    64    64    63     93.26 (   0.20)     ---   (  ---  )     ---
         300    64    64    63     95.97 (   0.20)     ---   (  ---  )     ---
         300    64    64    63     92.29 (   0.21)     ---   (  ---  )     ---
         300    96    96    95    338.38 (   0.21)     ---   (  ---  )     ---
         300    96    96    95    371.48 (   0.20)     ---   (  ---  )     ---
         300    96    96    95    385.62 (   0.19)     ---   (  ---  )     ---
         300    96    96    95    387.59 (   0.19)     ---   (  ---  )     ---
         300    96    96    95    375.15 (   0.19)     ---   (  ---  )     ---
         300    96    96    95    356.65 (   0.20)     ---   (  ---  )     ---
         300    96    96    95    391.58 (   0.19)     ---   (  ---  )     ---
         300    96    96    95    366.11 (   0.20)     ---   (  ---  )     ---
         300   128   128   127    680.95 (   0.25)     ---   (  ---  )     ---
         300   128   128   127    692.26 (   0.24)     ---   (  ---  )     ---
         300   128   128   127    715.34 (   0.24)     ---   (  ---  )     ---
         300   128   128   127    715.34 (   0.24)     ---   (  ---  )     ---
         300   128   128   127    708.89 (   0.24)     ---   (  ---  )     ---
         300   128   128   127    708.89 (   0.24)     ---   (  ---  )     ---
         300   128   128   127    730.84 (   0.23)     ---   (  ---  )     ---
         300   128   128   127    706.07 (   0.24)     ---   (  ---  )     ---
         300   160   160   159   1023.98 (   0.30)     ---   (  ---  )     ---
         300   160   160   159    989.90 (   0.31)     ---   (  ---  )     ---
         300   160   160   159   1040.65 (   0.29)     ---   (  ---  )     ---
         300   160   160   159   1040.65 (   0.29)     ---   (  ---  )     ---
         300   160   160   159   1037.27 (   0.29)     ---   (  ---  )     ---
         300   160   160   159   1037.27 (   0.29)     ---   (  ---  )     ---
         300   160   160   159   1013.43 (   0.30)     ---   (  ---  )     ---
         300   160   160   159    996.07 (   0.31)     ---   (  ---  )     ---
         300   192   192   191   1462.89 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1429.27 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1432.83 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1478.87 (   0.37)     ---   (  ---  )     ---
         300   192   192   191   1448.16 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1475.08 (   0.37)     ---   (  ---  )     ---
         300   192   192   191   1514.90 (   0.36)     ---   (  ---  )     ---
         300   192   192   191   1478.87 (   0.37)     ---   (  ---  )     ---
         300   224   224   223   1664.44 (   0.46)     ---   (  ---  )     ---
         300   224   224   223   1737.36 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1725.23 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1768.93 (   0.43)     ---   (  ---  )     ---
         300   224   224   223   1716.93 (   0.45)     ---   (  ---  )     ---
         300   224   224   223   1752.52 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1776.76 (   0.43)     ---   (  ---  )     ---
         300   224   224   223   1757.32 (   0.44)     ---   (  ---  )     ---
         300   256   256   255   2226.73 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2179.96 (   0.61)     ---   (  ---  )     ---
         300   256   256   255   2230.27 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2246.36 (   0.59)     ---   (  ---  )     ---
         300   256   256   255   2155.65 (   0.62)     ---   (  ---  )     ---
         300   256   256   255   2212.66 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2223.20 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2219.67 (   0.60)     ---   (  ---  )     ---
         300   288   287   287   2560.42 (   0.77)     ---   (  ---  )     ---
         300   288   287   287   2531.23 (   0.77)     ---   (  ---  )     ---
         300   288   287   287   2598.47 (   0.75)     ---   (  ---  )     ---
         300   288   287   287   2564.41 (   0.76)     ---   (  ---  )     ---
         300   288   287   287   2504.99 (   0.78)     ---   (  ---  )     ---
         300   288   287   287   2541.41 (   0.77)     ---   (  ---  )     ---
         300   288   287   287   2578.09 (   0.76)     ---   (  ---  )     ---
         300   288   287   287   2518.04 (   0.78)     ---   (  ---  )     ---
         300   320   320   319   2683.67 (   0.94)     ---   (  ---  )     ---
         300   320   320   319   2709.12 (   0.93)     ---   (  ---  )     ---
         300   320   320   319   2784.06 (   0.91)     ---   (  ---  )     ---
         300   320   320   319   2762.95 (   0.91)     ---   (  ---  )     ---
         300   320   320   319   2691.87 (   0.94)     ---   (  ---  )     ---
         300   320   320   319   2742.16 (   0.92)     ---   (  ---  )     ---
         300   320   320   319   2760.06 (   0.91)     ---   (  ---  )     ---
         300   320   320   319   2738.61 (   0.92)     ---   (  ---  )     ---
         300   352   350   351   2984.96 (   1.10)     ---   (  ---  )     ---
         300   352   350   351   2947.93 (   1.11)     ---   (  ---  )     ---
         300   352   350   351   3023.59 (   1.09)     ---   (  ---  )     ---
         300   352   350   351   2982.37 (   1.10)     ---   (  ---  )     ---
         300   352   350   351   2971.44 (   1.11)     ---   (  ---  )     ---
         300   352   350   351   2958.05 (   1.11)     ---   (  ---  )     ---
         300   352   350   351   3001.20 (   1.10)     ---   (  ---  )     ---
         300   352   350   351   2895.30 (   1.14)     ---   (  ---  )     ---
         300   384   382   383   3124.53 (   1.31)     ---   (  ---  )     ---
         300   384   382   383   3068.72 (   1.33)     ---   (  ---  )     ---
         300   384   382   383   3163.07 (   1.30)     ---   (  ---  )     ---
         300   384   382   383   3110.39 (   1.32)     ---   (  ---  )     ---
         300   384   382   383   3125.10 (   1.31)     ---   (  ---  )     ---
         300   384   382   383   3143.39 (   1.30)     ---   (  ---  )     ---
         300   384   382   383   3110.39 (   1.32)     ---   (  ---  )     ---
         300   384   382   383   3061.61 (   1.34)     ---   (  ---  )     ---
         300   416   416   414   3228.07 (   1.61)     ---   (  ---  )     ---
         300   416   416   414   3245.86 (   1.60)     ---   (  ---  )     ---
         300   416   416   414   3170.74 (   1.64)     ---   (  ---  )     ---
         300   416   416   414   3200.09 (   1.62)     ---   (  ---  )     ---
         300   416   416   414   3211.88 (   1.62)     ---   (  ---  )     ---
         300   416   416   414   3233.82 (   1.61)     ---   (  ---  )     ---
         300   416   416   414   3217.58 (   1.61)     ---   (  ---  )     ---
         300   416   416   414   3178.14 (   1.63)     ---   (  ---  )     ---
         300   448   448   446   3362.88 (   1.92)     ---   (  ---  )     ---
         300   448   448   446   3400.38 (   1.90)     ---   (  ---  )     ---
         300   448   448   446   3299.51 (   1.96)     ---   (  ---  )     ---
         300   448   448   446   3323.35 (   1.95)     ---   (  ---  )     ---
         300   448   448   446   3371.66 (   1.92)     ---   (  ---  )     ---
         300   448   448   446   3377.11 (   1.92)     ---   (  ---  )     ---
         300   448   448   446   3350.84 (   1.93)     ---   (  ---  )     ---
         300   448   448   446   3352.50 (   1.93)     ---   (  ---  )     ---
         300   480   480   479   3528.80 (   2.26)     ---   (  ---  )     ---
         300   480   480   479   3541.51 (   2.25)     ---   (  ---  )     ---
         300   480   480   479   3465.88 (   2.30)     ---   (  ---  )     ---
         300   480   480   479   3478.14 (   2.29)     ---   (  ---  )     ---
         300   480   480   479   3524.33 (   2.26)     ---   (  ---  )     ---
         300   480   480   479   3491.58 (   2.28)     ---   (  ---  )     ---
         300   480   480   479   3484.30 (   2.29)     ---   (  ---  )     ---
         300   480   480   479   3491.58 (   2.28)     ---   (  ---  )     ---
         300   512   512   511   3670.82 (   2.95)     ---   (  ---  )     ---
         300   512   512   511   3583.31 (   3.02)     ---   (  ---  )     ---
         300   512   512   511   3665.78 (   2.95)     ---   (  ---  )     ---
         300   512   512   511   3597.51 (   3.01)     ---   (  ---  )     ---
         300   512   512   511   3656.04 (   2.96)     ---   (  ---  )     ---
         300   512   512   511   3660.76 (   2.96)     ---   (  ---  )     ---
         300   512   512   511   3634.96 (   2.98)     ---   (  ---  )     ---
         300   512   512   511   3619.31 (   2.99)     ---   (  ---  )     ---
START OF JOBSPEC
{"resources": [{"type": "node", "count": 1, "with": [{"type": "slot", "count": 8, "with": [{"type": "core", "count": 1}, {"type": "gpu", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched", "--ngpu", "1"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt/magma/magma-2.8.0/example", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 10485760, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "per-task"}}, "constraints": {"hostlist": ["flux-sample-1"]}}, "user": {"study_id": "magma-16-vbatched-node-1-iter-1"}}, "version": 1}
START OF EVENTLOG
{"timestamp":1724804002.5961926,"name":"init"}
{"timestamp":1724804002.5972242,"name":"starting"}
{"timestamp":1724804002.6116636,"name":"shell.init","context":{"service":"0-shell-f5wYV5zD5","leader-rank":1,"size":1}}
{"timestamp":1724804002.6251857,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,1,8,1]]}}}
{"timestamp":1724804015.7420642,"name":"shell.task-exit","context":{"localid":2,"rank":2,"state":"Exited","pid":237,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1724804016.0663633,"name":"complete","context":{"status":0}}
{"timestamp":1724804016.0663905,"name":"done"}

