Start time: 1725167195
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-2 ccloud-gpu-hpc-1
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
512                     2.77
1024                    2.95
2048                    3.41
4096                    4.43
8192                    5.68
16384                   7.75
32768                   9.71
65536                  12.77
131072                 18.36
262144                 32.06
524288                 57.39
1048576               110.05
2097152               206.41
4194304               431.02
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.97
2                       9.79
4                      19.73
8                      39.94
16                     79.17
32                    156.51
64                    286.09
128                   571.34
256                  1042.29
512                  1913.09
1024                 3699.61
2048                 5556.40
4096                 7829.04
8192                 9665.03
16384               10201.48
32768               10687.86
65536               10973.65
131072              11162.01
262144              11064.18
524288              10058.35
1048576              9787.55
2097152             10194.65
4194304             10072.15
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-1 ccloud-gpu-hpc-3
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.79
1                       1.79
2                       1.82
4                       1.78
8                       1.78
16                      1.78
32                      1.83
64                      1.95
128                     1.98
256                     2.77
512                     2.84
1024                    3.03
2048                    3.48
4096                    4.49
8192                    5.79
16384                   7.81
32768                   9.87
65536                  13.27
131072                 18.52
262144                 31.44
524288                 58.29
1048576               112.13
2097152               226.08
4194304               500.70
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.88
2                       9.76
4                      19.76
8                      39.24
16                     77.28
32                    156.90
64                    283.83
128                   569.43
256                  1005.57
512                  1997.41
1024                 3472.79
2048                 5491.22
4096                 7810.61
8192                 9586.91
16384               10402.37
32768               10935.31
65536               11067.32
131072              11259.02
262144              11130.02
524288               9681.93
1048576              9693.57
2097152             10258.89
4194304              9894.03
Point-to-point pairwise experiments for nodes ccloud-gpu-hpc-4 ccloud-gpu-hpc-3
# OSU MPI-CUDA Latency Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size          Latency (us)
0                       1.79
1                       1.78
2                       1.82
4                       1.78
8                       1.77
16                      1.78
32                      1.83
64                      1.95
128                     1.98
256                     2.76
512                     2.84
1024                    3.02
2048                    3.47
4096                    4.50
8192                    5.73
16384                   7.82
32768                   9.87
65536                  12.84
131072                 18.49
262144                 32.25
524288                 57.15
1048576               110.06
2097152               213.00
4194304               425.20
# OSU MPI-CUDA Bandwidth Test v5.8
# Send Buffer on HOST (H) and Receive Buffer on HOST (H)
# Size      Bandwidth (MB/s)
1                       4.94
2                       9.91
4                      19.55
8                      39.65
16                     79.22
32                    154.62
64                    285.59
128                   571.46
256                  1027.32
512                  1875.85
1024                 3217.54
2048                 5157.38
4096                 7742.54
8192                 9617.49
16384               10148.14
32768               10667.45
65536               10928.73
131072              11070.73
262144              10954.03
524288              10040.25
1048576              9926.42
2097152             10379.40
4194304             10062.34
Allreduce iteration 1

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     131.86
8                     131.27
16                    130.92
32                    132.36
64                    132.60
128                   134.57
256                   133.15
512                   134.32
1024                  136.78
2048                  143.21
4096                  247.61
8192                  255.18
16384                 260.31
32768                 272.90
65536                 295.11
131072                321.65
262144                400.40
524288                610.81
1048576              1088.39
Allreduce iteration 2

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     131.75
8                     130.94
16                    131.00
32                    132.94
64                    132.18
128                   133.54
256                   133.71
512                   134.00
1024                  137.37
2048                  142.95
4096                  244.72
8192                  257.17
16384                 260.10
32768                 271.53
65536                 294.98
131072                321.00
262144                396.72
524288                615.54
1048576              1077.07
Allreduce iteration 3

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     132.00
8                     131.00
16                    130.82
32                    132.76
64                    132.47
128                   135.22
256                   134.48
512                   134.03
1024                  136.74
2048                  143.12
4096                  247.52
8192                  258.09
16384                 261.01
32768                 272.88
65536                 294.65
131072                321.16
262144                395.71
524288                607.93
1048576              1073.72
Allreduce iteration 4

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     131.83
8                     130.95
16                    130.87
32                    132.35
64                    132.39
128                   134.33
256                   133.08
512                   133.79
1024                  136.79
2048                  143.01
4096                  242.86
8192                  259.29
16384                 259.61
32768                 271.49
65536                 296.05
131072                320.89
262144                397.08
524288                606.67
1048576              1069.25
Allreduce iteration 5

# OSU MPI-CUDA Allreduce Latency Test v5.8
# Size       Avg Latency(us)
4                     131.59
8                     130.63
16                    130.61
32                    132.42
64                    132.27
128                   134.77
256                   133.19
512                   133.93
1024                  136.69
2048                  143.31
4096                  249.53
8192                  256.70
16384                 259.54
32768                 272.29
65536                 298.49
131072                320.06
262144                394.73
524288                606.64
1048576              1069.70
End time: 1725167307
