% MAGMA 2.8.0  32-bit magma_int_t, 64-bit pointer.
% Compiled with CUDA support for 3.0
% CUDA runtime 12040, driver 12040. OpenMP threads 2. 
% device 0: Tesla V100-SXM2-32GB, 1530.0 MHz clock, 32501.1 MiB memory, capability 7.0
% Mon Aug 26 20:07:49 2024
% Usage: /opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched [options] [-h|--help]

% If running lapack (option --lapack), MAGMA error is computed
% relative to CPU BLAS result.

% transA = No transpose, transB = No transpose
%              max   max   max
% BatchCount     M     N     K   MAGMA Gflop/s (ms)   CPU Gflop/s (ms)   MAGMA error
%===================================================================================
         300   160   160   159   1006.26 (   0.30)     ---   (  ---  )     ---
         300   160   160   159   1016.66 (   0.30)     ---   (  ---  )     ---
         300   160   160   159   1055.24 (   0.29)     ---   (  ---  )     ---
         300   160   160   159    971.11 (   0.31)     ---   (  ---  )     ---
         300   160   160   159   1070.25 (   0.28)     ---   (  ---  )     ---
         300   192   192   191   1348.05 (   0.41)     ---   (  ---  )     ---
         300   192   192   191   1527.97 (   0.36)     ---   (  ---  )     ---
         300   192   192   191   1486.52 (   0.37)     ---   (  ---  )     ---
         300   192   192   191   1459.18 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1448.16 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1498.13 (   0.37)     ---   (  ---  )     ---
         300   192   192   191   1447.25 (   0.38)     ---   (  ---  )     ---
         300   192   192   191   1503.02 (   0.37)     ---   (  ---  )     ---
         300   224   224   223   1702.37 (   0.45)     ---   (  ---  )     ---
         300   224   224   223   1765.04 (   0.43)     ---   (  ---  )     ---
         300   224   224   223   1768.93 (   0.43)     ---   (  ---  )     ---
         300   224   224   223   1741.13 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1776.76 (   0.43)     ---   (  ---  )     ---
         300   224   224   223   1756.36 (   0.44)     ---   (  ---  )     ---
         300   224   224   223   1776.76 (   0.43)     ---   (  ---  )     ---
         300   224   224   223   1675.73 (   0.46)     ---   (  ---  )     ---
         300   256   256   255   2161.46 (   0.62)     ---   (  ---  )     ---
         300   256   256   255   2215.29 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2223.20 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2197.91 (   0.61)     ---   (  ---  )     ---
         300   256   256   255   2226.73 (   0.60)     ---   (  ---  )     ---
         300   256   256   255   2197.91 (   0.61)     ---   (  ---  )     ---
         300   256   256   255   2257.22 (   0.59)     ---   (  ---  )     ---
         300   256   256   255   2211.79 (   0.60)     ---   (  ---  )     ---
         300   288   287   287   2508.05 (   0.78)     ---   (  ---  )     ---
         300   288   287   287   2567.62 (   0.76)     ---   (  ---  )     ---
         300   288   287   287   2530.45 (   0.77)     ---   (  ---  )     ---
         300   288   287   287   2508.05 (   0.78)     ---   (  ---  )     ---
         300   288   287   287   2560.42 (   0.77)     ---   (  ---  )     ---
         300   288   287   287   2580.52 (   0.76)     ---   (  ---  )     ---
         300   288   287   287   2464.42 (   0.79)     ---   (  ---  )     ---
         300   288   287   287   2557.23 (   0.77)     ---   (  ---  )     ---
         300   320   320   319   2658.02 (   0.95)     ---   (  ---  )     ---
         300   320   320   319   2775.28 (   0.91)     ---   (  ---  )     ---
         300   320   320   319   2735.77 (   0.92)     ---   (  ---  )     ---
         300   320   320   319   2712.60 (   0.93)     ---   (  ---  )     ---
         300   320   320   319   2747.86 (   0.92)     ---   (  ---  )     ---
         300   320   320   319   2700.12 (   0.93)     ---   (  ---  )     ---
         300   320   320   319   2742.16 (   0.92)     ---   (  ---  )     ---
         300   320   320   319   2730.12 (   0.92)     ---   (  ---  )     ---
         300   352   350   351   2913.05 (   1.13)     ---   (  ---  )     ---
         300   352   350   351   3015.65 (   1.09)     ---   (  ---  )     ---
         300   352   350   351   2993.38 (   1.10)     ---   (  ---  )     ---
         300   352   350   351   2974.01 (   1.11)     ---   (  ---  )     ---
         300   352   350   351   2982.37 (   1.10)     ---   (  ---  )     ---
         300   352   350   351   2995.99 (   1.10)     ---   (  ---  )     ---
         300   352   350   351   2971.44 (   1.11)     ---   (  ---  )     ---
         300   352   350   351   2921.69 (   1.12)     ---   (  ---  )     ---
         300   384   382   383   3045.87 (   1.34)     ---   (  ---  )     ---
         300   384   382   383   3163.65 (   1.29)     ---   (  ---  )     ---
         300   384   382   383   3124.53 (   1.31)     ---   (  ---  )     ---
         300   384   382   383   3110.39 (   1.32)     ---   (  ---  )     ---
         300   384   382   383   3131.93 (   1.31)     ---   (  ---  )     ---
         300   384   382   383   3150.88 (   1.30)     ---   (  ---  )     ---
         300   384   382   383   3105.89 (   1.32)     ---   (  ---  )     ---
         300   384   382   383   3098.61 (   1.32)     ---   (  ---  )     ---
         300   416   416   414   3106.53 (   1.67)     ---   (  ---  )     ---
         300   416   416   414   3199.62 (   1.62)     ---   (  ---  )     ---
         300   416   416   414   3213.78 (   1.62)     ---   (  ---  )     ---
         300   416   416   414   3209.99 (   1.62)     ---   (  ---  )     ---
         300   416   416   414   3215.68 (   1.62)     ---   (  ---  )     ---
         300   416   416   414   3201.97 (   1.62)     ---   (  ---  )     ---
         300   416   416   414   3219.48 (   1.61)     ---   (  ---  )     ---
         300   416   416   414   3184.18 (   1.63)     ---   (  ---  )     ---
         300   448   448   446   3294.30 (   1.96)     ---   (  ---  )     ---
         300   448   448   446   3385.96 (   1.91)     ---   (  ---  )     ---
         300   448   448   446   3343.82 (   1.94)     ---   (  ---  )     ---
         300   448   448   446   3336.83 (   1.94)     ---   (  ---  )     ---
         300   448   448   446   3277.59 (   1.97)     ---   (  ---  )     ---
         300   448   448   446   3385.96 (   1.91)     ---   (  ---  )     ---
         300   448   448   446   3354.15 (   1.93)     ---   (  ---  )     ---
         300   448   448   446   3321.72 (   1.95)     ---   (  ---  )     ---
         300   480   480   479   3414.21 (   2.33)     ---   (  ---  )     ---
         300   480   480   479   3543.01 (   2.25)     ---   (  ---  )     ---
         300   480   480   479   3481.04 (   2.29)     ---   (  ---  )     ---
         300   480   480   479   3516.18 (   2.27)     ---   (  ---  )     ---
         300   480   480   479   3481.04 (   2.29)     ---   (  ---  )     ---
         300   480   480   479   3476.33 (   2.29)     ---   (  ---  )     ---
         300   480   480   479   3504.02 (   2.27)     ---   (  ---  )     ---
         300   480   480   479   3452.28 (   2.31)     ---   (  ---  )     ---
         300   512   512   511   3550.23 (   3.05)     ---   (  ---  )     ---
         300   512   512   511   3675.88 (   2.94)     ---   (  ---  )     ---
         300   512   512   511   3619.31 (   2.99)     ---   (  ---  )     ---
         300   512   512   511   3603.50 (   3.00)     ---   (  ---  )     ---
         300   512   512   511   3649.87 (   2.96)     ---   (  ---  )     ---
         300   512   512   511   3604.94 (   3.00)     ---   (  ---  )     ---
         300   512   512   511   3604.94 (   3.00)     ---   (  ---  )     ---
         300   512   512   511   3519.13 (   3.08)     ---   (  ---  )     ---
START OF JOBSPEC
{"resources": [{"type": "node", "count": 1, "with": [{"type": "slot", "count": 8, "with": [{"type": "core", "count": 1}, {"type": "gpu", "count": 1}], "label": "task"}]}], "tasks": [{"command": ["/opt/magma/magma-2.8.0/build/testing/testing_dgemm_vbatched", "--ngpu", "1"], "slot": "task", "count": {"per_slot": 1}}], "attributes": {"system": {"duration": 0, "cwd": "/opt/magma/magma-2.8.0/example", "shell": {"options": {"rlimit": {"cpu": -1, "fsize": -1, "data": -1, "stack": 10485760, "core": -1, "nofile": 1048576, "as": -1, "rss": -1, "nproc": -1}, "cpu-affinity": "per-task", "gpu-affinity": "per-task"}}}, "user": {"study_id": "magma-vbatched-1-iter-2"}}, "version": 1}
START OF EVENTLOG
{"timestamp":1724702869.0468597,"name":"init"}
{"timestamp":1724702869.0474415,"name":"starting"}
{"timestamp":1724702869.0598135,"name":"shell.init","context":{"service":"0-shell-f3UP7CQmu","leader-rank":4,"size":1}}
{"timestamp":1724702869.0715559,"name":"shell.start","context":{"taskmap":{"version":1,"map":[[0,1,8,1]]}}}
{"timestamp":1724702882.1325209,"name":"shell.task-exit","context":{"localid":7,"rank":7,"state":"Exited","pid":77,"wait_status":0,"signaled":0,"exitcode":0}}
{"timestamp":1724702882.5185168,"name":"complete","context":{"status":0}}
{"timestamp":1724702882.5185456,"name":"done"}

